order_id,user_id,total_price,status,created_at
O007559,U04928,2824907,CANCEL,2025-11-08T22:40:48.545
O007560,U00202,1484645,PAID,2025-11-11T10:52:48.545
O007561,U02356,1843739,PAID,2026-01-05T21:56:48.546
O007562,U01561,565346,PAID,2025-12-08T16:07:48.546
O007563,U03859,2655937,PENDING,2025-09-03T12:27:48.546
O007564,U00677,1905233,CANCEL,2025-10-25T00:24:48.546
O007565,U05499,1919185,CANCEL,2025-11-27T21:44:48.546
O007566,U09974,2317517,CANCEL,2025-11-07T05:24:48.546
O007567,U02772,2635684,CANCEL,2025-09-30T12:50:48.546
O007568,U01515,1098252,PAID,2025-12-03T14:55:48.546
O007569,U09306,498432,PAID,2025-12-19T15:42:48.546
O007570,U04044,562456,PENDING,2025-11-03T01:09:48.546
O007571,U07320,1881693,PENDING,2025-09-12T01:08:48.546
O007572,U07640,1485897,CANCEL,2025-09-26T04:17:48.546
O007573,U09474,1337888,CANCEL,2025-12-30T13:06:48.546
O007574,U04197,2191272,CANCEL,2025-12-25T07:10:48.546
O007575,U03483,206364,PENDING,2025-12-23T21:16:48.546
O007576,U06065,1114980,PAID,2025-09-22T18:30:48.546
O007577,U05599,891108,CANCEL,2025-10-21T21:21:48.546
O007578,U06058,2015973,CANCEL,2025-12-18T08:46:48.546
O007579,U05265,2352171,PAID,2025-10-15T01:19:48.546
O007580,U06748,191414,PENDING,2026-01-09T14:07:48.546
O007581,U08906,1900462,CANCEL,2025-08-28T21:58:48.546
O007582,U03552,1104613,PENDING,2025-10-30T06:33:48.546
O007583,U00588,679461,PAID,2025-10-24T08:13:48.546
O007584,U00499,1202116,PENDING,2025-12-22T07:22:48.546
O007585,U00169,1406268,CANCEL,2025-10-29T11:19:48.546
O007586,U03729,2506482,PENDING,2025-10-13T07:56:48.546
O007587,U06811,2460700,CANCEL,2026-01-02T21:22:48.546
O007588,U02595,380732,PENDING,2025-10-06T17:59:48.546
O007589,U04539,962523,CANCEL,2025-12-14T01:42:48.546
O007590,U03340,1958268,PENDING,2025-09-15T07:20:48.546
O007591,U02473,1743701,PENDING,2025-12-17T11:41:48.546
O007592,U06298,1496838,CANCEL,2026-01-02T20:09:48.546
O007593,U05463,873383,CANCEL,2025-12-22T10:13:48.546
O007594,U05620,1765806,PAID,2025-10-11T07:53:48.546
O007595,U04613,2177393,CANCEL,2026-01-11T15:19:48.546
O007596,U06794,3044781,CANCEL,2025-11-22T16:04:48.546
O007597,U03161,1510504,PAID,2025-09-09T12:33:48.546
O007598,U01541,553666,PAID,2025-11-19T16:59:48.546
O007599,U05634,1823285,PAID,2025-10-23T05:39:48.546
O007600,U07299,798628,PENDING,2025-10-22T02:39:48.546
O007601,U09520,2920822,PAID,2025-11-14T17:29:48.546
O007602,U02467,1533636,PAID,2025-11-01T13:07:48.546
O007603,U04039,731668,PENDING,2025-08-26T13:30:48.546
O007604,U01820,1696097,PAID,2025-11-08T10:49:48.546
O007605,U09826,1281639,CANCEL,2025-11-11T00:01:48.546
O007606,U06022,1114925,PENDING,2025-10-13T02:50:48.546
O007607,U07483,2552501,PAID,2025-10-02T13:25:48.546
O007608,U00490,1526116,PAID,2026-01-10T19:19:48.546
O007609,U01468,2702335,CANCEL,2026-01-01T03:35:48.546
O007610,U06434,1591842,PAID,2025-10-24T09:09:48.546
O007611,U00633,876205,CANCEL,2025-10-16T06:26:48.546
O007612,U08428,782220,PAID,2026-01-02T13:26:48.546
O007613,U07664,309307,PENDING,2025-10-03T06:40:48.546
O007614,U03336,1145400,PENDING,2025-10-10T01:00:48.546
O007615,U06722,2729036,CANCEL,2025-09-24T09:29:48.546
O007616,U00665,1551010,PAID,2025-08-26T15:34:48.546
O007617,U04964,2352099,PENDING,2026-01-05T01:55:48.546
O007618,U00698,2662330,PENDING,2025-08-31T18:31:48.546
O007619,U02519,2877978,CANCEL,2025-09-16T12:31:48.546
O007620,U04961,2661075,PAID,2025-10-06T04:41:48.546
O007621,U09514,2535799,PAID,2025-09-03T05:22:48.546
O007622,U06094,440118,PAID,2025-11-12T07:38:48.546
O007623,U06074,990588,CANCEL,2025-11-11T04:51:48.546
O007624,U04352,2823610,PAID,2025-09-10T14:09:48.546
O007625,U03452,383838,PAID,2025-12-05T23:21:48.546
O007626,U09741,396109,PENDING,2025-10-31T15:29:48.546
O007627,U01609,1895180,PENDING,2025-11-21T16:50:48.546
O007628,U06302,631001,PENDING,2025-09-02T21:30:48.546
O007629,U04012,466853,CANCEL,2025-11-25T17:48:48.546
O007630,U03379,2573650,PENDING,2025-09-25T22:40:48.546
O007631,U01841,2373337,PENDING,2025-12-17T21:45:48.546
O007632,U06956,495314,PENDING,2025-12-16T11:38:48.546
O007633,U08821,873258,PENDING,2025-10-28T23:44:48.546
O007634,U06794,389175,CANCEL,2025-10-06T16:29:48.546
O007635,U01024,1098298,CANCEL,2025-11-24T00:57:48.546
O007636,U01511,1321814,PENDING,2025-09-23T15:25:48.546
O007637,U06915,332161,PENDING,2025-10-20T19:22:48.546
O007638,U04481,648541,PAID,2025-09-16T08:45:48.546
O007639,U00339,2346758,CANCEL,2025-12-16T08:17:48.546
O007640,U07195,972773,PENDING,2025-08-27T09:03:48.546
O007641,U05890,2939959,CANCEL,2025-09-02T19:29:48.546
O007642,U09986,2046764,CANCEL,2025-12-10T16:58:48.546
O007643,U06921,466292,PENDING,2025-09-14T16:16:48.546
O007644,U06696,2573739,PENDING,2025-12-14T07:56:48.546
O007645,U03292,2967368,PENDING,2025-12-31T22:07:48.546
O007646,U05589,2265964,PAID,2025-12-02T13:46:48.546
O007647,U01378,2448155,CANCEL,2025-10-29T18:25:48.546
O007648,U04158,2344001,CANCEL,2025-09-20T04:07:48.546
O007649,U01851,1199010,PAID,2025-12-21T04:45:48.546
O007650,U02167,305446,CANCEL,2025-09-16T08:52:48.546
O007651,U06011,1542820,CANCEL,2025-10-28T02:38:48.546
O007652,U06996,427305,CANCEL,2025-08-28T04:39:48.546
O007653,U05808,2362398,CANCEL,2025-09-19T10:20:48.546
O007654,U01301,891022,PAID,2025-10-07T18:05:48.546
O007655,U06738,1378465,PAID,2025-12-01T17:29:48.546
O007656,U09694,942793,CANCEL,2025-10-31T16:37:48.546
O007657,U08216,272229,PAID,2025-12-21T10:04:48.546
O007658,U02087,232520,PENDING,2026-01-04T05:29:48.546
O007659,U00938,1514135,PAID,2025-09-03T02:25:48.546
O007660,U02453,1912770,PAID,2025-10-18T20:44:48.546
O007661,U01181,418595,CANCEL,2025-09-06T07:12:48.546
O007662,U02248,1327889,PAID,2025-12-02T07:33:48.546
O007663,U05622,1286401,PENDING,2025-11-20T08:30:48.546
O007664,U01549,1008684,PENDING,2025-12-22T15:41:48.546
O007665,U05764,497938,PAID,2025-12-25T22:10:48.546
O007666,U03340,2960798,CANCEL,2025-09-07T18:56:48.546
O007667,U03750,2944390,CANCEL,2025-10-23T02:41:48.546
O007668,U05241,678435,PAID,2025-09-16T06:59:48.546
O007669,U04449,2607622,PENDING,2025-09-23T08:33:48.546
O007670,U01648,3034861,PENDING,2025-09-29T19:16:48.546
O007671,U08451,1971461,CANCEL,2025-09-14T19:51:48.546
O007672,U01325,1700092,CANCEL,2025-11-04T22:03:48.546
O007673,U04441,3048597,PENDING,2025-10-18T20:37:48.546
O007674,U06337,2112516,CANCEL,2025-11-26T06:07:48.546
O007675,U02568,1091139,PENDING,2025-08-29T07:12:48.546
O007676,U06016,528326,PENDING,2025-11-12T03:38:48.546
O007677,U06752,2700039,PAID,2025-09-29T22:53:48.546
O007678,U02639,2374924,PAID,2025-10-26T10:11:48.546
O007679,U00285,1390966,PAID,2025-11-28T20:54:48.546
O007680,U07429,1624101,PENDING,2025-08-31T17:18:48.546
O007681,U02744,720393,PENDING,2025-11-09T12:36:48.546
O007682,U07144,2485071,PAID,2025-09-27T03:23:48.546
O007683,U03405,1289130,PAID,2025-12-25T20:26:48.546
O007684,U05882,466226,PENDING,2025-09-06T19:54:48.546
O007685,U08554,2495071,CANCEL,2026-01-04T07:40:48.546
O007686,U07209,857954,PENDING,2025-11-16T01:33:48.546
O007687,U01814,1267304,PAID,2026-01-05T04:43:48.546
O007688,U00743,2416893,PENDING,2025-09-16T12:33:48.546
O007689,U09719,1028836,PENDING,2025-09-22T00:05:48.546
O007690,U03830,1431241,PENDING,2025-12-13T20:05:48.546
O007691,U08022,2844516,PENDING,2025-12-12T00:32:48.546
O007692,U03420,1488286,PENDING,2025-09-16T18:58:48.546
O007693,U02250,2453259,PENDING,2025-11-28T00:42:48.546
O007694,U00897,316764,CANCEL,2025-11-21T07:17:48.546
O007695,U02367,2902261,PENDING,2025-12-05T22:32:48.546
O007696,U05287,967562,PENDING,2025-09-20T04:17:48.546
O007697,U04700,3005902,PAID,2025-11-14T14:55:48.546
O007698,U02854,437012,CANCEL,2025-12-03T23:06:48.546
O007699,U06079,579884,PENDING,2025-11-14T08:25:48.546
O007700,U00697,1703708,PENDING,2025-09-15T05:35:48.546
O007701,U06025,1647812,CANCEL,2025-12-03T13:00:48.546
O007702,U04917,689929,PENDING,2025-11-03T19:08:48.546
O007703,U04524,1464302,PAID,2025-11-11T18:41:48.546
O007704,U07265,2857740,PENDING,2025-10-30T11:51:48.546
O007705,U00484,2242051,CANCEL,2026-01-11T14:27:48.546
O007706,U07518,1713344,CANCEL,2025-12-03T17:07:48.546
O007707,U09851,1660916,PENDING,2025-10-24T21:13:48.546
O007708,U09239,814498,CANCEL,2025-10-12T18:39:48.546
O007709,U04295,1741202,PAID,2025-09-07T00:08:48.546
O007710,U04931,1018657,PAID,2025-10-21T12:35:48.546
O007711,U09345,384666,PAID,2025-11-12T06:59:48.546
O007712,U03349,270218,PENDING,2025-11-04T17:43:48.546
O007713,U00140,196798,CANCEL,2025-10-21T17:45:48.547
O007714,U01742,2404215,PENDING,2025-10-25T02:12:48.547
O007715,U06309,2939648,CANCEL,2025-09-07T06:09:48.547
O007716,U06026,674053,CANCEL,2025-10-17T17:09:48.547
O007717,U07519,2765375,PAID,2025-12-14T23:42:48.547
O007718,U03285,2027102,PAID,2025-10-20T21:40:48.547
O007719,U00313,907417,PENDING,2025-10-07T19:26:48.547
O007720,U08698,102098,PAID,2025-10-03T07:00:48.547
O007721,U08112,2103139,PAID,2025-11-20T13:46:48.547
O007722,U09649,2160536,PAID,2025-09-28T00:38:48.547
O007723,U06041,745927,CANCEL,2025-11-18T08:36:48.547
O007724,U04802,1775389,PENDING,2025-09-28T18:48:48.547
O007725,U09866,1244196,CANCEL,2025-11-27T07:55:48.547
O007726,U08847,1372442,PENDING,2025-10-21T05:06:48.547
O007727,U09039,2760008,CANCEL,2025-10-04T15:52:48.547
O007728,U03707,1703330,PENDING,2025-09-23T18:25:48.547
O007729,U01305,2357208,CANCEL,2025-12-20T11:54:48.547
O007730,U09420,2051894,PAID,2025-12-10T02:43:48.547
O007731,U01203,242860,PENDING,2025-09-23T18:49:48.547
O007732,U09556,282064,PENDING,2025-11-10T20:06:48.547
O007733,U05584,273624,PAID,2025-09-11T08:20:48.547
O007734,U03289,1037193,PAID,2025-09-28T13:09:48.547
O007735,U02579,1899520,CANCEL,2025-12-05T00:18:48.547
O007736,U04471,905785,CANCEL,2025-12-01T19:50:48.547
O007737,U01368,1199517,PAID,2025-09-02T04:49:48.547
O007738,U05285,3022186,CANCEL,2025-10-15T13:39:48.547
O007739,U02677,2310674,CANCEL,2025-10-30T08:56:48.547
O007740,U05884,3050118,PAID,2025-12-16T10:22:48.547
O007741,U04781,2991294,CANCEL,2025-11-23T06:04:48.547
O007742,U09024,680955,CANCEL,2025-12-24T14:23:48.547
O007743,U09653,1742087,CANCEL,2026-01-08T23:17:48.547
O007744,U08116,1678108,PAID,2025-11-29T21:42:48.547
O007745,U06782,2685497,PENDING,2025-11-28T09:57:48.547
O007746,U03520,1913724,PAID,2025-12-11T11:16:48.547
O007747,U03214,2768530,PENDING,2025-09-02T03:02:48.547
O007748,U06989,1919193,PENDING,2025-09-29T08:09:48.547
O007749,U08642,2295970,CANCEL,2025-11-20T23:01:48.547
O007750,U03846,2160275,PAID,2025-10-16T23:51:48.547
O007751,U08955,1478454,CANCEL,2025-11-06T20:23:48.547
O007752,U04566,408137,CANCEL,2025-12-07T10:43:48.547
O007753,U05856,2297156,PAID,2025-11-12T16:03:48.547
O007754,U03560,2151740,CANCEL,2025-09-23T15:13:48.547
O007755,U01385,318000,PENDING,2025-12-21T16:56:48.547
O007756,U06748,542350,PAID,2026-01-01T18:07:48.547
O007757,U08164,2234587,CANCEL,2025-09-02T08:55:48.547
O007758,U02808,2219414,CANCEL,2025-12-23T02:42:48.547
O007759,U09168,2146760,CANCEL,2025-12-10T00:14:48.547
O007760,U09336,2212823,PAID,2026-01-10T18:22:48.547
O007761,U07469,2916964,PENDING,2025-11-24T09:02:48.547
O007762,U00108,742392,PENDING,2025-09-05T02:41:48.547
O007763,U03322,1835744,PAID,2025-12-25T14:05:48.547
O007764,U02828,732399,PAID,2025-08-27T08:41:48.547
O007765,U07695,883980,CANCEL,2025-10-12T06:30:48.547
O007766,U06021,1320199,PAID,2025-11-10T04:40:48.547
O007767,U06506,2785687,PAID,2025-11-06T22:30:48.547
O007768,U09319,1935382,PENDING,2025-09-22T19:48:48.547
O007769,U01984,1127106,PAID,2025-11-17T19:39:48.547
O007770,U07383,2151830,PAID,2025-12-02T02:17:48.547
O007771,U05424,1997498,PAID,2025-09-03T14:50:48.547
O007772,U04264,3065081,PAID,2025-10-16T11:42:48.547
O007773,U07944,2557636,CANCEL,2025-11-13T18:08:48.547
O007774,U01655,2467361,PAID,2025-12-02T13:57:48.547
O007775,U02490,408790,PAID,2025-12-29T17:03:48.547
O007776,U00134,2968599,PAID,2025-09-25T17:10:48.547
O007777,U01950,3087383,PENDING,2025-09-22T18:07:48.547
O007778,U02777,684785,CANCEL,2025-10-31T17:23:48.547
O007779,U00137,1791991,CANCEL,2025-11-10T03:21:48.547
O007780,U07005,3095036,PENDING,2025-09-03T06:36:48.547
O007781,U01403,1580752,PENDING,2025-12-10T10:09:48.547
O007782,U04136,862168,PAID,2026-01-03T20:08:48.547
O007783,U08976,1249837,PENDING,2025-11-06T14:03:48.547
O007784,U07883,2858432,PENDING,2025-11-16T22:31:48.547
O007785,U08329,2380635,PENDING,2026-01-02T09:47:48.547
O007786,U03875,3010451,CANCEL,2025-09-28T19:47:48.547
O007787,U02009,2789348,PENDING,2025-08-29T02:55:48.547
O007788,U01813,733368,PENDING,2025-10-14T19:41:48.547
O007789,U07532,2696432,PENDING,2025-10-11T18:06:48.547
O007790,U08215,2477990,PENDING,2026-01-05T01:22:48.547
O007791,U06447,382188,PAID,2025-09-08T06:49:48.547
O007792,U08498,663407,CANCEL,2025-11-19T01:51:48.547
O007793,U03386,276118,PENDING,2025-09-23T04:59:48.547
O007794,U04179,1436895,PENDING,2025-11-12T08:49:48.547
O007795,U03224,409702,CANCEL,2025-12-14T00:39:48.547
O007796,U02787,1173564,PAID,2025-12-30T10:35:48.547
O007797,U05596,571003,PENDING,2025-11-02T17:47:48.547
O007798,U06015,1038780,CANCEL,2025-11-02T16:41:48.547
O007799,U08699,1513839,PENDING,2025-12-20T21:26:48.547
O007800,U04954,2932855,PENDING,2025-09-27T18:24:48.547
O007801,U04339,1270794,PENDING,2025-12-14T04:12:48.547
O007802,U05776,1937135,PAID,2025-09-22T18:38:48.547
O007803,U03394,1124834,PENDING,2025-10-30T19:56:48.547
O007804,U03004,853746,PENDING,2025-10-23T15:53:48.547
O007805,U05600,2933559,PENDING,2025-11-22T08:18:48.547
O007806,U09022,1199898,PAID,2025-12-24T21:44:48.547
O007807,U09401,3067609,PAID,2026-01-05T03:00:48.547
O007808,U03423,522487,PAID,2025-09-02T22:03:48.547
O007809,U06738,472374,PAID,2025-12-18T22:20:48.547
O007810,U05236,282184,CANCEL,2025-12-17T10:57:48.547
O007811,U03108,2969956,PAID,2025-11-04T07:50:48.547
O007812,U03656,2755101,PENDING,2025-12-31T11:58:48.547
O007813,U07384,2414180,PENDING,2025-12-27T22:17:48.547
O007814,U01812,576412,PENDING,2025-10-19T08:27:48.547
O007815,U07792,1717895,PENDING,2025-09-21T03:08:48.547
O007816,U08808,1661798,CANCEL,2025-12-08T18:19:48.547
O007817,U02120,1890902,PENDING,2025-10-22T08:34:48.547
O007818,U04169,669210,CANCEL,2025-10-12T14:32:48.547
O007819,U02708,549545,PENDING,2025-09-28T07:32:48.547
O007820,U07911,2564353,PENDING,2025-12-08T17:48:48.547
O007821,U04622,3092733,CANCEL,2025-09-30T12:22:48.547
O007822,U04412,970678,PAID,2025-09-13T14:14:48.547
O007823,U09067,1970500,CANCEL,2026-01-07T20:16:48.547
O007824,U03878,1023718,PAID,2025-12-01T22:03:48.547
O007825,U09169,1171208,CANCEL,2025-12-15T03:45:48.547
O007826,U03718,2232913,CANCEL,2025-10-30T17:59:48.547
O007827,U03911,519258,PAID,2025-11-25T08:58:48.547
O007828,U09169,759515,PENDING,2025-10-05T11:59:48.547
O007829,U06564,2973255,PENDING,2025-12-27T22:50:48.547
O007830,U06797,1891264,PENDING,2025-11-06T03:28:48.547
O007831,U08250,2441914,CANCEL,2025-11-09T13:46:48.547
O007832,U05835,2656174,PAID,2025-11-11T07:38:48.547
O007833,U03588,880586,PENDING,2025-11-07T09:53:48.547
O007834,U00698,2917936,PENDING,2025-11-07T12:03:48.547
O007835,U09763,1093251,PENDING,2025-09-26T19:24:48.547
O007836,U03975,128896,CANCEL,2025-11-12T06:35:48.547
O007837,U07135,121096,CANCEL,2025-11-08T22:42:48.547
O007838,U09901,1319459,PAID,2025-11-06T14:29:48.547
O007839,U00195,1639068,PENDING,2025-11-05T05:03:48.547
O007840,U03338,1255744,CANCEL,2025-12-23T11:43:48.547
O007841,U07920,1493858,PAID,2025-09-17T12:04:48.547
O007842,U03171,2567458,CANCEL,2025-08-27T10:05:48.547
O007843,U03809,1929728,PENDING,2025-12-21T16:37:48.547
O007844,U05897,641727,CANCEL,2025-09-09T13:28:48.547
O007845,U07449,1174661,PAID,2025-12-30T08:02:48.547
O007846,U09609,625655,PAID,2025-10-27T09:22:48.547
O007847,U05607,3029237,PENDING,2025-11-30T09:24:48.547
O007848,U08574,1448989,PENDING,2025-09-24T07:11:48.547
O007849,U07815,3002270,CANCEL,2025-10-07T16:10:48.547
O007850,U06602,859055,PAID,2026-01-01T11:36:48.547
O007851,U02173,2113860,PENDING,2025-11-20T13:34:48.547
O007852,U02364,2192606,CANCEL,2025-11-23T16:01:48.547
O007853,U05019,1916968,PENDING,2025-10-11T12:36:48.547
O007854,U01856,661497,CANCEL,2025-09-25T02:38:48.547
O007855,U04709,1359808,PENDING,2025-11-05T05:34:48.547
O007856,U05414,2287545,PAID,2025-11-19T17:28:48.547
O007857,U03500,2723758,CANCEL,2025-10-01T04:10:48.547
O007858,U02421,372414,CANCEL,2025-10-27T10:16:48.547
O007859,U00909,1901126,PAID,2025-09-03T04:34:48.547
O007860,U07294,2455960,PAID,2025-11-25T11:55:48.547
O007861,U05128,526745,CANCEL,2025-10-13T02:56:48.547
O007862,U05018,2737404,PAID,2025-08-28T23:42:48.547
O007863,U06341,2776215,PAID,2025-12-10T02:11:48.547
O007864,U07457,2237476,PENDING,2025-11-15T07:46:48.547
O007865,U09353,2412993,CANCEL,2025-12-01T07:38:48.547
O007866,U05704,2341348,PENDING,2025-10-24T15:22:48.547
O007867,U00468,1966911,PAID,2025-10-26T19:20:48.548
O007868,U06727,220603,PENDING,2025-10-12T19:36:48.548
O007869,U07005,2387655,CANCEL,2025-10-16T20:00:48.548
O007870,U07855,1108962,PENDING,2025-12-08T21:33:48.548
O007871,U03444,2001164,PENDING,2025-09-13T14:22:48.548
O007872,U00487,2855598,CANCEL,2026-01-01T15:23:48.548
O007873,U06135,877411,PAID,2025-08-31T21:47:48.548
O007874,U05587,1052015,PENDING,2025-09-23T02:04:48.548
O007875,U02066,1968510,CANCEL,2025-10-17T17:20:48.548
O007876,U04840,2340342,PAID,2025-09-14T16:20:48.548
O007877,U04830,763856,PENDING,2025-09-26T04:36:48.548
O007878,U01129,2059847,CANCEL,2025-10-24T03:31:48.548
O007879,U09044,620973,CANCEL,2025-12-02T15:37:48.548
O007880,U09080,1306096,PENDING,2025-11-18T10:46:48.548
O007881,U03385,2290315,PENDING,2025-09-23T03:48:48.548
O007882,U02364,1276522,PENDING,2025-12-02T17:40:48.548
O007883,U06684,1275512,CANCEL,2025-10-17T17:46:48.548
O007884,U02043,1561194,CANCEL,2025-12-08T18:02:48.548
O007885,U03888,1542761,PENDING,2025-12-16T17:03:48.548
O007886,U08230,2911539,CANCEL,2025-11-16T05:01:48.548
O007887,U05925,751618,PAID,2025-10-25T13:40:48.548
O007888,U03787,1001242,CANCEL,2025-12-16T16:16:48.548
O007889,U09363,919136,CANCEL,2025-12-14T08:23:48.548
O007890,U08786,1869939,CANCEL,2025-11-24T17:41:48.548
O007891,U00675,2846029,CANCEL,2025-10-12T00:48:48.548
O007892,U03874,479042,CANCEL,2025-11-27T10:50:48.548
O007893,U05938,2746333,PENDING,2025-12-22T14:39:48.548
O007894,U03636,319958,PENDING,2025-10-16T00:01:48.548
O007895,U05756,1718383,PENDING,2025-11-25T15:06:48.548
O007896,U02455,2655899,CANCEL,2025-12-04T07:08:48.548
O007897,U02194,1230062,PAID,2025-09-29T00:46:48.548
O007898,U09927,782634,PAID,2025-12-15T06:40:48.548
O007899,U04653,1347867,PAID,2025-11-02T21:47:48.548
O007900,U08441,1166180,CANCEL,2025-11-19T18:48:48.548
O007901,U01178,3047218,PAID,2025-10-13T15:21:48.548
O007902,U06401,278387,CANCEL,2025-09-18T02:32:48.548
O007903,U03874,132455,PAID,2025-09-06T18:20:48.548
O007904,U05777,1669042,PAID,2026-01-03T18:42:48.548
O007905,U04150,692947,PAID,2025-10-17T14:39:48.548
O007906,U03459,1271096,CANCEL,2026-01-08T20:36:48.548
O007907,U03076,1632063,PAID,2025-11-22T08:26:48.548
O007908,U01552,1893243,PENDING,2025-10-20T20:30:48.548
O007909,U01063,1781490,PAID,2025-12-03T06:05:48.548
O007910,U09711,107399,CANCEL,2025-10-29T03:07:48.548
O007911,U00461,402021,PENDING,2025-09-14T19:57:48.548
O007912,U02180,3093503,PAID,2025-12-05T14:29:48.548
O007913,U00806,1539301,PENDING,2025-12-08T23:48:48.548
O007914,U08209,1773866,PAID,2025-12-06T16:01:48.548
O007915,U00730,2830102,CANCEL,2025-11-15T04:31:48.548
O007916,U01998,1495814,PENDING,2025-09-28T15:58:48.548
O007917,U04519,1912930,PAID,2025-12-12T04:28:48.548
O007918,U05504,876627,PENDING,2025-10-05T13:10:48.548
O007919,U03150,2267985,PENDING,2025-10-17T20:28:48.548
O007920,U07716,3098601,PAID,2025-11-05T03:42:48.548
O007921,U09221,292576,PENDING,2025-12-13T18:19:48.548
O007922,U00554,2990556,PAID,2025-10-21T23:41:48.548
O007923,U06860,2268035,PAID,2025-11-14T15:10:48.548
O007924,U07796,624544,PENDING,2025-11-21T13:25:48.548
O007925,U01351,2434231,PENDING,2025-10-10T15:23:48.548
O007926,U01137,175178,PENDING,2026-01-04T14:20:48.548
O007927,U00669,1585246,PAID,2025-11-16T19:40:48.548
O007928,U01485,2610476,PAID,2025-09-15T08:17:48.548
O007929,U07127,2810310,PENDING,2025-10-15T06:20:48.548
O007930,U02209,364897,PENDING,2025-11-01T23:25:48.548
O007931,U00900,101304,PAID,2025-12-17T21:02:48.548
O007932,U09096,2413615,CANCEL,2025-12-03T22:32:48.548
O007933,U02871,574895,PENDING,2026-01-02T19:52:48.548
O007934,U01858,1990412,CANCEL,2025-12-27T01:37:48.548
O007935,U05359,784039,PAID,2025-11-23T04:44:48.548
O007936,U07983,3065445,CANCEL,2025-11-11T00:37:48.548
O007937,U05013,1880541,PAID,2025-11-24T16:37:48.548
O007938,U00566,2699880,PAID,2025-09-16T13:57:48.548
O007939,U08855,361429,PAID,2025-12-29T01:32:48.548
O007940,U03799,2280991,CANCEL,2025-10-12T18:08:48.548
O007941,U09234,1336417,PAID,2025-09-22T17:22:48.548
O007942,U04813,1981086,PAID,2025-11-23T12:21:48.548
O007943,U09606,865738,PENDING,2025-12-09T10:05:48.548
O007944,U03038,2360440,CANCEL,2025-10-01T08:33:48.548
O007945,U09248,1884793,PAID,2025-11-26T18:40:48.548
O007946,U02779,3042042,CANCEL,2025-09-26T09:56:48.548
O007947,U08707,1651120,PENDING,2025-12-21T01:36:48.548
O007948,U08994,2476321,CANCEL,2025-11-30T13:27:48.548
O007949,U04941,541778,PAID,2025-11-23T15:34:48.548
O007950,U05677,1977682,CANCEL,2025-11-06T00:38:48.548
O007951,U01399,1619758,PAID,2025-11-01T07:48:48.548
O007952,U05343,1910809,PAID,2025-11-08T16:30:48.548
O007953,U01586,473649,PENDING,2025-11-23T07:05:48.548
O007954,U02506,419478,PAID,2025-11-06T23:24:48.548
O007955,U02284,2185054,PAID,2025-11-11T00:58:48.548
O007956,U05923,1529189,PAID,2025-09-19T04:59:48.548
O007957,U08731,2122611,PAID,2025-08-28T06:49:48.548
O007958,U02137,1335847,CANCEL,2025-09-17T04:42:48.548
O007959,U09331,281322,PAID,2025-11-03T20:54:48.548
O007960,U06135,290878,PENDING,2025-12-21T13:55:48.548
O007961,U08402,2091953,CANCEL,2025-11-14T08:22:48.548
O007962,U04755,511635,CANCEL,2025-09-05T04:29:48.548
O007963,U02001,578250,CANCEL,2025-10-08T10:18:48.548
O007964,U07651,2549512,CANCEL,2025-12-04T05:05:48.548
O007965,U03231,255151,CANCEL,2025-11-10T10:30:48.548
O007966,U00403,1875596,CANCEL,2025-11-09T01:32:48.548
O007967,U02283,1129738,PAID,2026-01-07T10:43:48.548
O007968,U06086,2763087,CANCEL,2025-09-16T03:38:48.548
O007969,U03360,2895159,PAID,2025-11-28T17:33:48.548
O007970,U01692,2196644,PENDING,2025-09-23T07:19:48.548
O007971,U02277,2537337,PENDING,2025-09-14T10:18:48.548
O007972,U00981,1785732,PENDING,2026-01-06T03:42:48.548
O007973,U00788,1430422,CANCEL,2025-11-23T17:56:48.548
O007974,U06455,582928,CANCEL,2025-09-01T03:46:48.548
O007975,U05855,1547245,CANCEL,2025-11-11T20:47:48.548
O007976,U08992,1267304,CANCEL,2025-11-09T07:29:48.548
O007977,U07754,648426,PAID,2025-12-18T04:03:48.548
O007978,U04659,1586565,PAID,2025-11-22T05:22:48.548
O007979,U01858,1072281,PAID,2025-09-22T10:14:48.548
O007980,U02219,439249,PAID,2025-12-05T03:18:48.548
O007981,U07396,2007858,PAID,2025-09-28T22:45:48.548
O007982,U08618,1020461,PAID,2025-12-14T06:23:48.548
O007983,U00650,1937946,PENDING,2025-11-27T19:57:48.548
O007984,U03738,546232,CANCEL,2025-09-30T13:51:48.548
O007985,U09227,1511455,PAID,2025-11-13T05:31:48.548
O007986,U01187,2429527,CANCEL,2025-11-30T20:14:48.548
O007987,U06584,540579,PAID,2026-01-03T13:25:48.548
O007988,U02278,1757699,CANCEL,2025-12-28T23:02:48.548
O007989,U07734,3010903,PENDING,2025-10-30T15:14:48.548
O007990,U07116,1112338,CANCEL,2025-09-11T14:14:48.548
O007991,U04070,1864179,PENDING,2025-10-22T14:33:48.548
O007992,U07190,1291456,CANCEL,2025-12-28T10:13:48.548
O007993,U03677,1317853,PAID,2025-10-21T22:55:48.548
O007994,U02339,1083711,CANCEL,2025-09-03T02:22:48.548
O007995,U03919,2896128,CANCEL,2025-09-23T15:43:48.548
O007996,U01239,1296736,PENDING,2025-12-10T01:48:48.548
O007997,U02948,2315120,PENDING,2025-12-10T17:18:48.548
O007998,U09094,3030874,CANCEL,2025-10-15T10:16:48.548
O007999,U08318,2682689,PAID,2025-09-21T15:02:48.548
