order_item_id,order_id,variant_id,price,quantity
OI009446_3,O009446,V03411,105183,3
OI009447_1,O009447,V03979,210631,1
OI009447_2,O009447,V03382,115854,3
OI009448_1,O009448,V04259,198318,3
OI009448_2,O009448,V06938,457460,1
OI009449_1,O009449,V04416,371395,3
OI009450_1,O009450,V04152,128760,1
OI009450_2,O009450,V00578,114360,2
OI009451_1,O009451,V05179,273761,1
OI009452_1,O009452,V00131,258977,2
OI009452_2,O009452,V03002,216782,3
OI009453_1,O009453,V05843,521528,2
OI009453_2,O009453,V06719,365691,1
OI009453_3,O009453,V02218,275358,1
OI009454_1,O009454,V03478,385664,3
OI009454_2,O009454,V04182,518543,3
OI009455_1,O009455,V07099,572824,2
OI009455_2,O009455,V03277,572657,3
OI009455_3,O009455,V00946,275524,3
OI009456_1,O009456,V04461,379049,2
OI009457_1,O009457,V04272,323215,1
OI009457_2,O009457,V01012,329427,3
OI009458_1,O009458,V06092,288386,1
OI009459_1,O009459,V02264,460385,3
OI009459_2,O009459,V07251,450288,3
OI009459_3,O009459,V07202,383505,3
OI009460_1,O009460,V06209,106455,1
OI009461_1,O009461,V05446,501883,3
OI009461_2,O009461,V00805,248927,1
OI009462_1,O009462,V07048,130251,2
OI009462_2,O009462,V05807,139967,1
OI009462_3,O009462,V01513,469608,3
OI009463_1,O009463,V07938,103713,1
OI009464_1,O009464,V00280,159153,2
OI009464_2,O009464,V06466,190453,2
OI009464_3,O009464,V00463,223170,1
OI009465_1,O009465,V01389,373649,3
OI009466_1,O009466,V03348,378597,2
OI009467_1,O009467,V02241,489063,3
OI009467_2,O009467,V00589,359350,3
OI009468_1,O009468,V07390,323133,2
OI009468_2,O009468,V06000,308052,3
OI009468_3,O009468,V04497,361603,3
OI009469_1,O009469,V01025,332362,3
OI009469_2,O009469,V06844,274294,1
OI009470_1,O009470,V07278,328685,2
OI009470_2,O009470,V01888,291950,1
OI009470_3,O009470,V04875,322647,3
OI009471_1,O009471,V04689,534873,2
OI009472_1,O009472,V06642,264863,2
OI009472_2,O009472,V00177,227317,2
OI009472_3,O009472,V03235,424491,2
OI009473_1,O009473,V03109,379216,3
OI009473_2,O009473,V05045,489427,2
OI009473_3,O009473,V04123,199509,1
OI009474_1,O009474,V06302,320213,2
OI009474_2,O009474,V01694,378537,3
OI009474_3,O009474,V06075,202118,1
OI009475_1,O009475,V04862,122363,3
OI009476_1,O009476,V07785,303781,1
OI009476_2,O009476,V00399,334529,2
OI009477_1,O009477,V02715,274813,1
OI009477_2,O009477,V03848,462974,2
OI009477_3,O009477,V00029,558387,3
OI009478_1,O009478,V01675,508782,2
OI009478_2,O009478,V01473,313075,3
OI009479_1,O009479,V03027,404315,2
OI009479_2,O009479,V01491,158111,2
OI009480_1,O009480,V01591,487424,1
OI009481_1,O009481,V07561,291591,3
OI009481_2,O009481,V01446,420459,1
OI009481_3,O009481,V03482,388197,1
OI009482_1,O009482,V00631,390360,3
OI009482_2,O009482,V02680,434015,2
OI009483_1,O009483,V02906,495639,1
OI009483_2,O009483,V00970,267641,1
OI009484_1,O009484,V04063,221570,2
OI009484_2,O009484,V03726,176751,3
OI009484_3,O009484,V07761,214555,1
OI009485_1,O009485,V07514,175290,3
OI009485_2,O009485,V01013,136669,2
OI009485_3,O009485,V05069,507311,2
OI009486_1,O009486,V02600,379950,3
OI009486_2,O009486,V05599,272942,2
OI009487_1,O009487,V01718,243530,3
OI009487_2,O009487,V03659,328185,2
OI009487_3,O009487,V06103,233938,1
OI009488_1,O009488,V07448,382177,3
OI009488_2,O009488,V01485,586222,2
OI009489_1,O009489,V00673,458505,3
OI009489_2,O009489,V02052,122579,3
OI009489_3,O009489,V05164,512592,1
OI009490_1,O009490,V02766,205755,2
OI009490_2,O009490,V06239,523649,2
OI009491_1,O009491,V02731,450811,1
OI009492_1,O009492,V02694,138364,1
OI009493_1,O009493,V01674,287703,1
OI009493_2,O009493,V00882,110680,2
OI009494_1,O009494,V00072,423501,1
OI009494_2,O009494,V00053,135940,3
OI009495_1,O009495,V05277,158971,3
OI009496_1,O009496,V05503,250452,3
OI009496_2,O009496,V04946,454258,3
OI009496_3,O009496,V07877,375805,2
OI009497_1,O009497,V02755,114463,2
OI009497_2,O009497,V04991,430534,2
OI009497_3,O009497,V01876,546070,3
OI009498_1,O009498,V07843,264249,3
OI009498_2,O009498,V03394,322424,2
OI009498_3,O009498,V00768,100509,3
OI009499_1,O009499,V01973,442597,3
OI009499_2,O009499,V07696,553114,1
OI009499_3,O009499,V02230,120016,3
OI009500_1,O009500,V00150,415630,2
OI009500_2,O009500,V03893,427356,2
OI009500_3,O009500,V06078,304294,1
OI009501_1,O009501,V07673,100807,2
OI009501_2,O009501,V01018,520378,3
OI009502_1,O009502,V07585,265572,3
OI009503_1,O009503,V01863,179730,1
OI009504_1,O009504,V04895,150142,3
OI009504_2,O009504,V01066,301730,3
OI009505_1,O009505,V00253,147976,2
OI009505_2,O009505,V03932,402535,3
OI009505_3,O009505,V00955,532506,2
OI009506_1,O009506,V02402,499505,2
OI009506_2,O009506,V06975,525169,1
OI009506_3,O009506,V05669,319916,2
OI009507_1,O009507,V02957,315655,2
OI009508_1,O009508,V02853,536582,3
OI009509_1,O009509,V06737,169481,3
OI009509_2,O009509,V03856,553711,1
OI009509_3,O009509,V07837,452233,3
OI009510_1,O009510,V04213,413003,2
OI009510_2,O009510,V03141,238529,1
OI009510_3,O009510,V00667,370004,3
OI009511_1,O009511,V01873,594066,3
OI009511_2,O009511,V04549,128180,2
OI009512_1,O009512,V02495,279196,1
OI009512_2,O009512,V06094,340152,1
OI009512_3,O009512,V01907,122554,3
OI009513_1,O009513,V01083,542537,1
OI009513_2,O009513,V01196,382193,3
OI009514_1,O009514,V02994,484148,2
OI009514_2,O009514,V07169,220755,1
OI009515_1,O009515,V02663,474065,1
OI009516_1,O009516,V04560,332159,2
OI009516_2,O009516,V04977,481815,2
OI009517_1,O009517,V06339,508630,2
OI009517_2,O009517,V01752,385795,3
OI009518_1,O009518,V00694,289729,2
OI009518_2,O009518,V05294,116977,1
OI009518_3,O009518,V00234,276193,3
OI009519_1,O009519,V07755,489939,1
OI009519_2,O009519,V07241,115167,2
OI009520_1,O009520,V07897,591045,2
OI009520_2,O009520,V03391,394283,2
OI009521_1,O009521,V07782,185305,2
OI009521_2,O009521,V01713,348585,2
OI009521_3,O009521,V03960,115563,1
OI009522_1,O009522,V03009,128129,1
OI009523_1,O009523,V07047,138301,2
OI009524_1,O009524,V01335,488770,3
OI009524_2,O009524,V00395,230112,3
OI009524_3,O009524,V01203,376119,3
OI009525_1,O009525,V05523,119213,3
OI009525_2,O009525,V00453,368904,2
OI009526_1,O009526,V04121,325816,1
OI009526_2,O009526,V01789,540041,3
OI009526_3,O009526,V01885,358485,2
OI009527_1,O009527,V04996,511900,1
OI009527_2,O009527,V03556,364895,1
OI009528_1,O009528,V00442,446842,3
OI009528_2,O009528,V03991,345430,2
OI009528_3,O009528,V07225,340986,3
OI009529_1,O009529,V01427,592730,1
OI009529_2,O009529,V00417,413810,3
OI009529_3,O009529,V02497,219808,2
OI009530_1,O009530,V02505,404595,1
OI009530_2,O009530,V03022,553944,1
OI009531_1,O009531,V01113,299613,3
OI009531_2,O009531,V01777,524627,1
OI009532_1,O009532,V02488,152268,1
OI009533_1,O009533,V03060,322458,2
OI009533_2,O009533,V05913,107839,2
OI009533_3,O009533,V06729,373047,2
OI009534_1,O009534,V07974,442575,3
OI009534_2,O009534,V05074,410725,2
OI009535_1,O009535,V01552,248271,2
OI009535_2,O009535,V07674,588439,1
OI009535_3,O009535,V00488,147137,1
OI009536_1,O009536,V01733,361609,3
OI009537_1,O009537,V06295,120524,1
OI009537_2,O009537,V03246,503973,2
OI009537_3,O009537,V05282,392391,1
OI009538_1,O009538,V00182,307518,2
OI009538_2,O009538,V02343,392592,1
OI009538_3,O009538,V04366,458961,2
OI009539_1,O009539,V04970,187050,3
OI009539_2,O009539,V06646,444320,3
OI009540_1,O009540,V00570,179654,3
OI009541_1,O009541,V01311,406625,3
OI009542_1,O009542,V00778,267775,1
OI009542_2,O009542,V04328,270822,1
OI009543_1,O009543,V04385,238186,3
OI009543_2,O009543,V07320,382268,3
OI009544_1,O009544,V05307,448411,1
OI009545_1,O009545,V06404,244162,2
OI009545_2,O009545,V00726,120750,3
OI009546_1,O009546,V05779,430416,2
OI009547_1,O009547,V06487,292042,2
OI009548_1,O009548,V04901,443563,1
OI009549_1,O009549,V01686,309940,1
OI009549_2,O009549,V01795,505608,3
OI009550_1,O009550,V00853,579252,1
OI009550_2,O009550,V02314,391130,2
OI009550_3,O009550,V07517,249548,3
OI009551_1,O009551,V05561,352557,3
OI009552_1,O009552,V05780,325891,3
OI009552_2,O009552,V03439,507889,3
OI009553_1,O009553,V04721,374047,2
OI009554_1,O009554,V06574,309358,2
OI009555_1,O009555,V06269,113439,3
OI009555_2,O009555,V07412,218567,3
OI009555_3,O009555,V04693,329350,3
OI009556_1,O009556,V02194,457001,2
OI009556_2,O009556,V05025,408777,1
OI009557_1,O009557,V00108,298715,1
OI009557_2,O009557,V06772,535319,2
OI009557_3,O009557,V06557,112309,1
OI009558_1,O009558,V02202,368121,2
OI009559_1,O009559,V04571,156342,1
OI009560_1,O009560,V01675,158010,2
OI009561_1,O009561,V07161,173002,2
OI009561_2,O009561,V03614,578017,1
OI009562_1,O009562,V01478,213100,3
OI009563_1,O009563,V05436,264166,1
OI009563_2,O009563,V05593,155814,2
OI009563_3,O009563,V02985,490847,1
OI009564_1,O009564,V01361,143329,1
OI009564_2,O009564,V03614,174232,1
OI009565_1,O009565,V02298,554435,2
OI009565_2,O009565,V01382,517597,1
OI009565_3,O009565,V04509,244961,2
OI009566_1,O009566,V07839,400419,1
OI009567_1,O009567,V00116,150278,1
OI009567_2,O009567,V02591,207085,3
OI009567_3,O009567,V06727,471606,1
OI009568_1,O009568,V00313,112435,1
OI009568_2,O009568,V06913,250576,1
OI009569_1,O009569,V04599,425165,1
OI009569_2,O009569,V06309,580406,1
OI009569_3,O009569,V06237,157912,3
OI009570_1,O009570,V03392,152290,1
OI009570_2,O009570,V03916,366291,1
OI009570_3,O009570,V02452,222269,1
OI009571_1,O009571,V03488,367209,2
OI009572_1,O009572,V01204,534459,2
OI009572_2,O009572,V03447,226874,1
OI009573_1,O009573,V04145,261331,3
OI009574_1,O009574,V02684,140152,3
OI009574_2,O009574,V03922,347327,3
OI009575_1,O009575,V02639,597041,2
OI009575_2,O009575,V00245,480923,1
OI009575_3,O009575,V02307,430234,3
OI009576_1,O009576,V00977,331000,3
OI009576_2,O009576,V03736,405050,2
OI009576_3,O009576,V04838,456029,3
OI009577_1,O009577,V07029,544130,3
OI009577_2,O009577,V05071,320673,1
OI009578_1,O009578,V06674,455524,3
OI009578_2,O009578,V05606,162535,2
OI009578_3,O009578,V05450,155176,3
OI009579_1,O009579,V04578,558082,3
OI009580_1,O009580,V07658,431275,1
OI009581_1,O009581,V04619,130194,1
OI009581_2,O009581,V00261,340714,3
OI009581_3,O009581,V05659,197980,1
OI009582_1,O009582,V07762,217234,3
OI009582_2,O009582,V03273,462663,2
OI009582_3,O009582,V06329,213770,1
OI009583_1,O009583,V06552,554351,1
OI009583_2,O009583,V01396,208465,2
OI009583_3,O009583,V03224,180480,3
OI009584_1,O009584,V06223,155895,3
OI009584_2,O009584,V03857,201257,2
OI009585_1,O009585,V01267,314434,2
OI009586_1,O009586,V03477,265460,3
OI009587_1,O009587,V04563,416759,3
OI009588_1,O009588,V01970,384837,2
OI009588_2,O009588,V02052,189274,2
OI009588_3,O009588,V07344,387098,2
OI009589_1,O009589,V03306,375126,2
OI009589_2,O009589,V02448,548841,3
OI009590_1,O009590,V00170,522603,3
OI009590_2,O009590,V06960,185912,1
OI009591_1,O009591,V02192,338985,1
OI009591_2,O009591,V03247,406093,3
OI009592_1,O009592,V07732,506175,2
OI009592_2,O009592,V06848,234303,3
OI009592_3,O009592,V00892,210844,3
OI009593_1,O009593,V05595,415919,2
OI009593_2,O009593,V01283,279125,1
OI009593_3,O009593,V01317,491855,3
OI009594_1,O009594,V04172,362789,1
OI009595_1,O009595,V03056,288501,2
OI009595_2,O009595,V06060,302750,3
OI009595_3,O009595,V02438,478631,1
OI009596_1,O009596,V07570,164017,2
OI009596_2,O009596,V00082,553275,2
OI009596_3,O009596,V03093,281220,2
OI009597_1,O009597,V07454,281627,3
OI009598_1,O009598,V00490,476124,1
OI009599_1,O009599,V00534,128747,1
OI009600_1,O009600,V02894,301848,1
OI009601_1,O009601,V06930,285086,1
OI009601_2,O009601,V03356,214537,2
OI009601_3,O009601,V00081,370714,3
OI009602_1,O009602,V04235,450981,3
OI009603_1,O009603,V02161,278149,3
OI009604_1,O009604,V00084,384341,2
OI009605_1,O009605,V05731,310426,2
OI009606_1,O009606,V03403,401599,3
OI009607_1,O009607,V02580,590368,1
OI009607_2,O009607,V02249,575567,1
OI009607_3,O009607,V03039,552518,1
OI009608_1,O009608,V01939,118447,2
OI009608_2,O009608,V06953,475849,2
OI009609_1,O009609,V01827,490021,1
OI009609_2,O009609,V06434,582008,2
OI009610_1,O009610,V03476,107255,1
OI009610_2,O009610,V02959,460289,1
OI009611_1,O009611,V06628,470166,3
OI009611_2,O009611,V03385,123291,3
OI009611_3,O009611,V05351,446958,1
OI009612_1,O009612,V01086,544574,3
OI009612_2,O009612,V02268,568878,3
OI009613_1,O009613,V06612,290409,3
OI009613_2,O009613,V01657,335731,3
OI009614_1,O009614,V07246,419451,1
OI009614_2,O009614,V00428,499268,2
OI009614_3,O009614,V02779,101319,3
OI009615_1,O009615,V01802,460021,2
OI009615_2,O009615,V00463,461233,2
OI009616_1,O009616,V07229,595512,3
OI009616_2,O009616,V02825,298007,3
OI009617_1,O009617,V05260,450244,3
OI009617_2,O009617,V04411,400782,2
OI009618_1,O009618,V07097,306984,3
OI009618_2,O009618,V03792,224433,1
OI009619_1,O009619,V04668,186265,2
OI009620_1,O009620,V01353,202966,3
OI009621_1,O009621,V01579,365076,1
OI009621_2,O009621,V05564,389595,2
OI009621_3,O009621,V02812,114534,1
OI009622_1,O009622,V06039,573960,2
OI009622_2,O009622,V00364,505506,2
OI009623_1,O009623,V06959,232777,1
OI009624_1,O009624,V06656,187546,3
OI009624_2,O009624,V04668,243740,2
OI009625_1,O009625,V07102,585093,3
OI009625_2,O009625,V00019,102200,1
OI009626_1,O009626,V07093,516234,3
OI009626_2,O009626,V02664,470953,3
OI009627_1,O009627,V05063,484592,1
OI009627_2,O009627,V06022,381799,1
OI009627_3,O009627,V03101,417129,1
OI009628_1,O009628,V01469,325168,3
OI009629_1,O009629,V06738,417667,1
OI009629_2,O009629,V06398,388684,2
OI009629_3,O009629,V03845,166839,3
OI009630_1,O009630,V00203,122144,3
OI009631_1,O009631,V03139,438036,3
OI009631_2,O009631,V00972,392969,2
OI009632_1,O009632,V00650,526680,3
OI009632_2,O009632,V06830,452035,1
OI009633_1,O009633,V01826,328072,3
OI009633_2,O009633,V04145,280174,3
OI009634_1,O009634,V01268,230687,1
OI009634_2,O009634,V03131,354877,2
OI009634_3,O009634,V04394,208705,2
OI009635_1,O009635,V01064,531513,2
OI009635_2,O009635,V04042,300843,1
OI009636_1,O009636,V07181,478775,3
OI009636_2,O009636,V06777,346478,1
OI009637_1,O009637,V05305,227431,3
OI009637_2,O009637,V05364,560644,1
OI009638_1,O009638,V05709,441969,1
OI009638_2,O009638,V00746,386272,3
OI009638_3,O009638,V01814,574759,1
OI009639_1,O009639,V05096,434705,3
OI009639_2,O009639,V07636,300643,2
OI009639_3,O009639,V01015,454283,1
OI009640_1,O009640,V05727,274740,3
OI009640_2,O009640,V03965,517514,3
OI009640_3,O009640,V00244,177109,1
OI009641_1,O009641,V07462,580743,3
OI009642_1,O009642,V06105,185767,1
OI009642_2,O009642,V04906,158320,2
OI009642_3,O009642,V00850,544717,2
OI009643_1,O009643,V05272,433527,3
OI009643_2,O009643,V04482,571171,2
OI009643_3,O009643,V03157,529027,3
OI009644_1,O009644,V01611,360786,3
OI009645_1,O009645,V06024,335549,1
OI009646_1,O009646,V07017,424490,1
OI009647_1,O009647,V03099,326986,1
OI009647_2,O009647,V02469,507019,3
OI009647_3,O009647,V01557,448952,2
OI009648_1,O009648,V01398,124597,2
OI009648_2,O009648,V01108,140663,3
OI009648_3,O009648,V04838,542332,1
OI009649_1,O009649,V05777,281418,3
OI009650_1,O009650,V01618,193430,2
OI009650_2,O009650,V07388,578107,3
OI009651_1,O009651,V06924,112305,2
OI009651_2,O009651,V02284,486500,1
OI009652_1,O009652,V03841,409665,3
OI009652_2,O009652,V03729,286415,2
OI009652_3,O009652,V06150,359021,2
OI009653_1,O009653,V01681,403372,3
OI009654_1,O009654,V04300,137698,1
OI009655_1,O009655,V03884,281932,2
OI009655_2,O009655,V03426,282973,3
OI009655_3,O009655,V06579,369266,2
OI009656_1,O009656,V07514,182438,2
OI009656_2,O009656,V02407,335757,2
OI009656_3,O009656,V01977,223224,3
OI009657_1,O009657,V01898,325994,3
OI009657_2,O009657,V07540,529445,2
OI009658_1,O009658,V00226,410124,2
OI009659_1,O009659,V06103,588260,2
OI009659_2,O009659,V04753,177877,1
OI009659_3,O009659,V04483,138972,3
OI009660_1,O009660,V07906,362467,3
OI009660_2,O009660,V01117,212595,1
OI009661_1,O009661,V05397,181924,1
OI009661_2,O009661,V00783,565658,1
OI009661_3,O009661,V06556,109321,2
OI009662_1,O009662,V03912,256634,1
OI009662_2,O009662,V06686,475008,3
OI009663_1,O009663,V00649,360487,3
OI009663_2,O009663,V00182,545046,3
OI009663_3,O009663,V00315,253614,2
OI009664_1,O009664,V02834,425400,1
OI009664_2,O009664,V01703,236672,3
OI009665_1,O009665,V00027,395079,3
OI009666_1,O009666,V03198,284721,3
OI009667_1,O009667,V07651,472660,1
OI009667_2,O009667,V07575,335056,3
OI009667_3,O009667,V02092,199868,3
OI009668_1,O009668,V02723,246012,2
OI009668_2,O009668,V04853,488125,1
OI009669_1,O009669,V03198,551180,2
OI009669_2,O009669,V01152,137894,2
OI009669_3,O009669,V03299,129249,3
OI009670_1,O009670,V06931,152192,1
OI009670_2,O009670,V04239,270152,3
OI009671_1,O009671,V06740,563745,1
OI009672_1,O009672,V05850,342412,2
OI009673_1,O009673,V06489,234190,1
OI009674_1,O009674,V03575,240886,2
OI009675_1,O009675,V05135,204606,1
OI009675_2,O009675,V06161,492060,2
OI009675_3,O009675,V07744,209285,1
OI009676_1,O009676,V07124,183921,2
OI009676_2,O009676,V02655,585868,3
OI009677_1,O009677,V01724,164003,3
OI009678_1,O009678,V02592,265578,2
OI009678_2,O009678,V07707,445182,1
OI009678_3,O009678,V06121,201034,2
OI009679_1,O009679,V01464,399506,2
OI009679_2,O009679,V05906,273471,3
OI009680_1,O009680,V07309,280695,2
OI009680_2,O009680,V03305,529235,3
OI009681_1,O009681,V02181,114165,2
OI009682_1,O009682,V04763,363845,1
OI009682_2,O009682,V00453,260876,2
OI009683_1,O009683,V06448,198361,3
OI009683_2,O009683,V03522,461415,1
OI009683_3,O009683,V03975,135333,2
OI009684_1,O009684,V00826,103026,2
OI009685_1,O009685,V02588,200693,1
OI009686_1,O009686,V00661,438991,2
OI009686_2,O009686,V07419,234618,2
OI009687_1,O009687,V07200,342570,3
OI009687_2,O009687,V07008,261151,2
OI009688_1,O009688,V07718,339081,2
OI009689_1,O009689,V05310,234109,2
OI009689_2,O009689,V01696,266057,1
OI009690_1,O009690,V05788,165459,2
OI009690_2,O009690,V01645,241483,2
OI009691_1,O009691,V01556,447531,2
OI009692_1,O009692,V00347,475386,2
OI009693_1,O009693,V00703,362362,2
OI009694_1,O009694,V04290,184328,3
OI009695_1,O009695,V04453,264861,2
OI009695_2,O009695,V04869,134952,1
OI009695_3,O009695,V05622,345324,1
OI009696_1,O009696,V00469,352149,3
OI009696_2,O009696,V03481,137647,1
OI009696_3,O009696,V03693,252294,3
OI009697_1,O009697,V05790,502018,3
OI009698_1,O009698,V06344,454635,1
OI009699_1,O009699,V06706,495327,2
OI009699_2,O009699,V06601,114968,2
OI009699_3,O009699,V02897,348923,3
OI009700_1,O009700,V00736,164990,1
OI009700_2,O009700,V05283,155946,3
OI009700_3,O009700,V06442,131468,1
OI009701_1,O009701,V01971,506034,3
OI009702_1,O009702,V07588,283292,3
OI009702_2,O009702,V04675,108027,3
OI009703_1,O009703,V07292,543745,2
OI009703_2,O009703,V04395,583241,2
OI009704_1,O009704,V07168,453545,2
OI009704_2,O009704,V03572,436611,1
OI009705_1,O009705,V00652,213350,1
OI009706_1,O009706,V04664,266514,3
OI009706_2,O009706,V06023,595018,3
OI009707_1,O009707,V01934,391827,1
OI009707_2,O009707,V02023,168985,2
OI009707_3,O009707,V00361,247854,3
OI009708_1,O009708,V02116,183979,2
OI009708_2,O009708,V03582,512817,2
OI009708_3,O009708,V00683,386213,3
OI009709_1,O009709,V03715,521721,3
OI009709_2,O009709,V07579,309108,1
OI009709_3,O009709,V03532,250728,1
OI009710_1,O009710,V02002,387521,3
OI009710_2,O009710,V00326,208368,1
OI009710_3,O009710,V02232,331786,1
OI009711_1,O009711,V03498,377163,2
OI009711_2,O009711,V03673,137421,1
OI009712_1,O009712,V07750,452802,3
OI009712_2,O009712,V07477,262570,1
OI009713_1,O009713,V03922,229161,3
OI009713_2,O009713,V05258,470383,2
OI009713_3,O009713,V06314,217559,3
OI009714_1,O009714,V06703,203941,1
OI009714_2,O009714,V00623,492818,2
OI009714_3,O009714,V06581,579503,1
OI009715_1,O009715,V07845,180950,2
OI009715_2,O009715,V04780,451020,3
OI009716_1,O009716,V04741,161436,3
OI009717_1,O009717,V05391,481956,1
OI009717_2,O009717,V06291,354271,2
OI009718_1,O009718,V02531,266417,1
OI009718_2,O009718,V05421,228396,3
OI009718_3,O009718,V05252,517787,1
OI009719_1,O009719,V06577,122331,3
OI009719_2,O009719,V02551,136161,2
OI009719_3,O009719,V00265,240436,2
OI009720_1,O009720,V04830,323929,2
OI009721_1,O009721,V04607,203292,3
OI009721_2,O009721,V03938,585614,1
OI009722_1,O009722,V02340,219746,2
OI009723_1,O009723,V06252,536164,3
OI009723_2,O009723,V02984,294950,3
OI009724_1,O009724,V04749,376724,2
OI009725_1,O009725,V04046,111324,1
OI009725_2,O009725,V02828,470287,1
OI009726_1,O009726,V03560,477109,1
OI009726_2,O009726,V00769,511687,3
OI009726_3,O009726,V00016,289703,1
OI009727_1,O009727,V00367,425447,1
OI009728_1,O009728,V06896,426575,2
OI009728_2,O009728,V01221,433130,3
OI009728_3,O009728,V05385,200364,3
OI009729_1,O009729,V00004,502885,1
OI009729_2,O009729,V01002,216814,1
OI009730_1,O009730,V00678,340882,2
OI009730_2,O009730,V02206,234560,3
OI009730_3,O009730,V01132,588269,3
OI009731_1,O009731,V04815,371767,3
OI009732_1,O009732,V02656,556329,3
OI009732_2,O009732,V03903,314343,1
OI009732_3,O009732,V01322,507091,1
OI009733_1,O009733,V02374,271767,3
OI009733_2,O009733,V04332,125597,3
OI009733_3,O009733,V04363,311593,2
OI009734_1,O009734,V05225,217958,1
OI009735_1,O009735,V03423,372609,3
OI009736_1,O009736,V06252,580045,2
OI009737_1,O009737,V01189,294312,3
OI009738_1,O009738,V01069,359611,2
OI009738_2,O009738,V02652,114300,2
OI009739_1,O009739,V05280,591483,3
OI009739_2,O009739,V01852,531542,2
OI009739_3,O009739,V03991,551029,2
OI009740_1,O009740,V05794,321788,3
OI009740_2,O009740,V03277,317486,1
OI009741_1,O009741,V03401,124627,1
OI009741_2,O009741,V01315,311974,3
OI009742_1,O009742,V07364,592041,3
OI009742_2,O009742,V04617,406537,2
OI009742_3,O009742,V03661,458681,1
OI009743_1,O009743,V07661,452510,3
OI009743_2,O009743,V07881,408125,3
OI009743_3,O009743,V04610,503223,3
OI009744_1,O009744,V05982,350740,3
OI009745_1,O009745,V00304,278705,1
OI009746_1,O009746,V03564,422554,3
OI009746_2,O009746,V01548,143140,2
OI009746_3,O009746,V06741,538480,3
OI009747_1,O009747,V06721,142246,1
OI009747_2,O009747,V05948,321631,3
OI009747_3,O009747,V03973,300555,1
OI009748_1,O009748,V07920,242005,1
OI009748_2,O009748,V07578,462904,2
OI009748_3,O009748,V06003,464543,3
OI009749_1,O009749,V07648,426501,2
OI009749_2,O009749,V01619,477726,3
OI009750_1,O009750,V00488,212945,3
OI009751_1,O009751,V07208,316667,2
OI009751_2,O009751,V06337,287921,2
OI009751_3,O009751,V05791,118692,1
OI009752_1,O009752,V01597,360661,3
OI009752_2,O009752,V01697,357561,1
OI009753_1,O009753,V04633,557393,2
OI009753_2,O009753,V00696,591013,2
OI009753_3,O009753,V06800,410904,1
OI009754_1,O009754,V07998,249538,2
OI009754_2,O009754,V03564,255495,3
OI009754_3,O009754,V05301,582826,2
OI009755_1,O009755,V03534,522078,1
OI009755_2,O009755,V05674,279605,2
OI009755_3,O009755,V06879,211967,2
OI009756_1,O009756,V06223,466289,3
OI009757_1,O009757,V03882,253183,3
OI009757_2,O009757,V00567,126954,1
OI009758_1,O009758,V01089,522010,3
OI009759_1,O009759,V00266,204671,3
OI009759_2,O009759,V07359,437224,1
OI009759_3,O009759,V07464,508791,2
OI009760_1,O009760,V01303,447471,3
OI009760_2,O009760,V06362,419877,3
OI009761_1,O009761,V00316,509022,1
OI009761_2,O009761,V01255,591182,3
OI009762_1,O009762,V03123,264310,2
OI009762_2,O009762,V05443,182208,1
OI009763_1,O009763,V03638,300978,1
OI009763_2,O009763,V07071,284419,3
OI009763_3,O009763,V03325,576081,2
OI009764_1,O009764,V03651,134076,1
OI009764_2,O009764,V07524,126590,1
OI009765_1,O009765,V03031,496210,2
OI009765_2,O009765,V05160,306842,1
OI009765_3,O009765,V06439,154385,2
OI009766_1,O009766,V06275,414011,2
OI009767_1,O009767,V00162,181739,2
OI009768_1,O009768,V00334,524453,2
OI009768_2,O009768,V04985,400718,3
OI009769_1,O009769,V06091,458561,1
OI009770_1,O009770,V00288,507088,1
OI009770_2,O009770,V03691,209510,2
OI009770_3,O009770,V07362,181702,3
OI009771_1,O009771,V05447,257199,1
OI009771_2,O009771,V05116,114905,2
OI009771_3,O009771,V06847,170674,2
OI009772_1,O009772,V05881,560864,2
OI009772_2,O009772,V01994,276324,3
OI009772_3,O009772,V04830,371536,2
OI009773_1,O009773,V00440,386533,3
OI009773_2,O009773,V02250,325356,1
OI009773_3,O009773,V04839,154355,1
OI009774_1,O009774,V02134,166628,3
OI009774_2,O009774,V07506,338288,2
OI009774_3,O009774,V07485,342240,3
OI009775_1,O009775,V07848,545972,3
OI009776_1,O009776,V07083,587478,1
OI009776_2,O009776,V05819,516327,1
OI009777_1,O009777,V06132,542420,1
OI009777_2,O009777,V06400,470240,1
OI009778_1,O009778,V05568,190679,3
OI009778_2,O009778,V04890,289682,2
OI009778_3,O009778,V01117,330778,2
OI009779_1,O009779,V03148,500293,1
OI009779_2,O009779,V00418,261725,2
OI009779_3,O009779,V00554,371910,1
OI009780_1,O009780,V02387,264853,2
OI009781_1,O009781,V02490,270770,1
OI009782_1,O009782,V00878,496708,3
OI009782_2,O009782,V03114,308908,3
OI009782_3,O009782,V07775,194003,1
OI009783_1,O009783,V02631,363007,1
OI009783_2,O009783,V07699,178959,1
OI009783_3,O009783,V02310,243722,3
OI009784_1,O009784,V03990,117019,2
OI009784_2,O009784,V00655,484316,3
OI009785_1,O009785,V05816,593316,2
OI009785_2,O009785,V06322,194213,3
OI009785_3,O009785,V07776,115244,2
OI009786_1,O009786,V00069,450320,3
OI009786_2,O009786,V03096,366816,1
OI009786_3,O009786,V07955,336816,3
OI009787_1,O009787,V03642,471200,1
OI009788_1,O009788,V07912,149859,1
